index	text	labels	sentiment	review_len
113	the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .	1	positive	27
5902	the entire movie is about a boring , sad man being boring and sad .	0	negative	15
7047	liman , of swingers and go , makes his big-budget action film debut something of a clunker as he delivers a long , low-heat chase , interrupted by a middling car chase .	0	negative	33
3255	rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid . . .	1	positive	20
6602	every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .	0	negative	25
1450	. . . brian de palma is utterly mad : cinema mad , set-piece mad , style mad . it's a beautiful madness .	1	positive	24
1201	a study in shades of gray , offering itself up in subtle plot maneuvers . . .	1	positive	17
330	in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good .	1	positive	25
7126	secret ballot is too contemplative to be really funny .	0	negative	10
6159	works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them .	0	negative	20
472	spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .	1	positive	31
515	daughter from danang is a film that should be seen by all , especially those who aren't aware of , or have forgotten about the unmentioned victims of war .	1	positive	30
4938	a straight-ahead thriller that never rises above superficiality .	0	negative	9
8174	it's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix's .	0	negative	32
4098	the cat's meow marks a return to form for director peter bogdanovich . . .	1	positive	15
470	the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate .	1	positive	19
5751	if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .	0	negative	37
4995	an incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .	0	negative	15
1858	amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances .	1	positive	20
1735	in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land .	1	positive	25
2065	birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie's darker turns .	1	positive	42
3725	brings together some of the biggest names in japanese anime , with impressive results .	1	positive	15
389	jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	1	positive	18
246	provides an intriguing window into the imagination and hermetic analysis of todd solondz .	1	positive	14
7724	the concept is a hoot . the trailer is a riot . the movie is a dud .	0	negative	18
981	this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .	0	negative	21
1362	true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable .	1	positive	22
4471	such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .	0	negative	26
3798	the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy .	1	positive	21
6036	even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy .	0	negative	32
2579	in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .	1	positive	46
8229	enthusiastically taking up the current teen movie concern with bodily functions , walt becker's film pushes all the demographically appropriate comic buttons .	0	negative	23
5434	. . . grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces .	0	negative	21
6423	roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .	0	negative	24
271	parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .	1	positive	37
7399	the screenplay flounders under the weight of too many story lines .	0	negative	12
