index	text	labels	sentiment	review_len
8092	even if it made its original release date last fall , it would've reeked of a been-there , done-that sameness .	0	negative	21
8149	becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring .	0	negative	22
6787	will probably stay in the shadow of its two older , more accessible qatsi siblings .	0	negative	16
598	for something as splendid-looking as this particular film , the viewer expects something special but instead gets [sci-fi] rehash .	0	negative	20
6178	late marriage's stiffness is unlikely to demonstrate the emotional clout to sweep u . s . viewers off their feet .	0	negative	21
4682	i don't even care that there's no plot in this antonio banderas-lucy liu faceoff . it's still terrible !	0	negative	19
3278	take any 12-year-old boy to see this picture , and he'll be your slave for a year .	1	positive	18
7476	deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	0	negative	27
1992	[reaches] wholly believable and heart-wrenching depths of despair .	1	positive	9
125	a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action . still , this flick is fun , and host to some truly excellent sequences .	1	positive	42
3563	it's weird , wonderful , and not necessarily for kids .	1	positive	11
5046	i can't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops .	0	negative	22
708	even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying .	1	positive	37
7575	no amount of good acting is enough to save oleander's uninspired story .	0	negative	13
6472	the movie feels like it's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens .	0	negative	28
6107	exactly what it claims to be -- a simple diversion for the kids .	0	negative	14
8014	behind the glitz , hollywood is sordid and disgusting . quelle surprise !	0	negative	13
3025	it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .	1	positive	22
5622	not completely loveable -- but what underdog movie since the bad news bears has been ? -- but certainly hard to hate .	0	negative	23
54	the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .	1	positive	38
2756	the film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end .	1	positive	24
6441	i've heard that the fans of the first men in black have come away hating the second one . i wonder why . they felt like the same movie to me .	0	negative	32
5879	hey arnold ! the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ain't pretty .	0	negative	26
1890	perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness .	1	positive	38
7662	her film is like a beautiful food entrée that isn't heated properly , so that it ends up a bit cold and relatively flavorless .	0	negative	25
1464	more romantic , more emotional and ultimately more satisfying than the teary-eyed original .	1	positive	14
623	kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .	0	negative	23
7689	the animation and backdrops are lush and inventive , yet return to neverland never manages to take us to that elusive , lovely place where we suspend our disbelief .	0	negative	30
6614	what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender . but that's just the problem with it - the director hasn't added enough of his own ingredients .	0	negative	46
7257	that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .	0	negative	28
6917	sadly , hewitt's forte is leaning forward while wearing low-cut gowns , not making snappy comebacks .	0	negative	17
251	one of the greatest romantic comedies of the past decade .	1	positive	11
8145	it's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic . unfortunately , that's precisely what arthur dong's family fundamentals does .	0	negative	34
903	harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .	0	negative	49
1634	it's tough to watch , but it's a fantastic movie .	1	positive	11
6367	i would have preferred a transfer down the hall to mr . holland's class for the music , or to robin williams's lecture so i could listen to a teacher with humor , passion , and verve .	0	negative	38
